NEWpi	gerp	mr	tau	SIFTsorghum	SIFTcounts	frac	rho	Mpi	Mexp	Sexp	winLen	geneLen
0.033	0	0	0.626304	0.2	10	2	84.17	0.0049743481996159	1.53834717056324	1.4014836087	17826	541
0.025	-0.380334	1.345754	0.561305	0.5259090909	88	2	62.68	0.00573481188310829	1.59576965006685	1.52740234437468	24207	3029
0.0447	0.23823	2.229405	4.928889	0.6048484848	66	0	25.17	0.00161946	0.784162874824951	0.762884177053543	17318	2417
0.0225	0.332724	0.78036	13.216179	0.68	14	0	2.04	0.0005111	0.5301552995	0.3503116291	11014	5753
0.0191	-0.158011	1.062482	0.303902	0.3275862069	58	2	472.89	0.00483855430928523	1.99363770767873	1.391938597	101235	3160
0.0344	0	0	0.001422	0.5142857143	49	2	778.79	0.010288814539666	1.28338752217396	2.0216734476	130079	1326
0.0219	0	0	0.083108	0.4211111111	18	2	399.15	0.00755826287341117	1.85938994209566	1.6572221522	56204	1325
0.0109	-0.00418	0.209528	0.034307	0	0	2	41	0.00948595220468762	2.10264925486323	2.1166429854	24572	1606
0.0314	-0.010281	1.100821	20.848395	0.495	10	0	4.83	0.00170973	0.4386192825	0.3370505697	2866	1867
0.0151	0.035177	0.071041	1.057291	0.463125	16	2	38.13	0.00728283848502308	1.7503943131556	5.4545244372	23852	837
0.0191	0.531968	1.7527	2.402105	0.7725806452	31	0	480.3	0.00053861	0.6384295339	0.792349794	91348	4632
0.0171	0.24397	1.040956	2.128087	0.5875	12	2	586.85	0.0043144703417573	0.717598350118245	0.2873011271	84333	4179
0.0242	-0.033483	0.138614	2.075445	0.7336363636	22	0	34.42	0.01039954	1.6542475429	1.5196740961	24296	5134
0.0274	0.403056	1.321211	4.229459	0.6740909091	22	2	163.02	0.00724057040625068	1.7893028330196	2.4679974146	29818	1731
0.032	-0.041484	0.293339	0.103981	0.359375	16	2	51.48	0.00817186067811515	0.816114978574585	0.5280803043	31275	6148
0.009	-0.034712	0.378882	2.668174	0.2866666667	15	2	3.03	0.00728271848560863	0.702842722166432	0.2355800606	13709	4968
0.0225	0.019812	0.560347	1.386863	0.6507692308	13	2	374.39	0.00703841727443588	1.10252050841889	0.930897408773156	58752	3078
0.0173	0.110316	0.859604	3.590096	0.1811111111	9	0	515.47	0.01020732	0.451103971	0.2826086063	58948	7984
0.0096	-0.005221	0.26812	0.384074	0.69	3	2	78.85	0.00806241318460164	1.82488682295929	1.42839321230811	25913	1880
0.0254	0.066842	0.659067	0.165217	0.55	25	2	218.41	0.00792575285546201	1.19162307254065	1.5982875264	25866	4355
0.0311	0	0	0.097134	0.25	16	2	36.04	0.0112965982854582	1.56806630178457	1.3063811588619	15319	1425
0.0186	0.104098	0.842373	1.142966	0.5605	20	0	876.67	0.00856155	0.7927590867	0.575413405	73703	4275
0.0227	0	0	0.10332	0.475	10	2	54.04	0.00672094250864498	1.64279599831014	1.52730804771322	22469	2361
0.0116	-0.025475	0.061815	0.084905	0.358	5	2	47.57	0.0088941813721942	1.22290828011228	1.12718034021253	20788	2266
0.0113	0.01076	0.054196	0.039378	0	0	2	5.56	0.00928678249688058	1.09646536459501	0.708539378057456	7009	3340
0.0406	0.280579	0.941258	2.085615	0.6877777778	9	0	201.27	0.00581882	1.75262000649175	1.61954148288073	19062	1540
0.0395	-0.139978	0.757048	0.127922	0.5616666667	12	2	95.22	0.0114664832304921	1.50692907960453	1.295596544	28580	1722
0.0196	-0.234299	0.916671	0.286932	0.3225	16	2	80.75	0.00819239792306559	1.03305096345036	0.8073330677	30150	1416
0.0261	0	0	0.050878	0.2683333333	6	2	164.87	0.00931544013988513	1.67292700190416	1.36323809991528	32784	2346
0.02	0	0	0.16123	0.1666666667	6	2	19.34	0.0109449425148151	2.30297248985274	1.92669564346431	6959	1220
0.0191	-0.016536	0.586773	0.93606	0.6392857143	14	2	292.24	0.00839711053462328	1.71720417054195	2.1570188879	55239	4608
0.0149	0.279598	1.622542	3.130983	0.4866666667	9	2	415.25	0.00526148713431618	1.24787253413773	1.0200782944827	49621	2693
0.0108	0.085643	0.962603	1.952187	0.5	2	2	158.21	0.0055153267176141	0.709127585027388	0.3353908715	47874	3616
0.0127	0.099874	1.036463	4.063899	0.566	20	2	152.44	0.0052885490106818	0.748122492687986	0.4132392879	62747	5758
0.0123	-0.005	0.023972	0.034395	0	0	2	147.65	0.0100899931987571	0.63170651419957	0.678936816673294	45806	4528
0.0211	0.264647	1.723456	1.586428	0.5575	12	1	834.85	0.004820655	0.903308344612609	0.742988597357171	87333	3608
0.0245	0	0	0.229208	0	2	2	692.48	0.00306473601292619	0.966242574368466	0.671644082427283	82423	1136
0.0268	0.231848	1.169122	0.831855	0.025	2	0	711.73	0.00265983	0.8297134892	0.6492404493	58854	1528
0.0131	0	0	0.217008	0.4	5	2	41.43	0.00463539825327522	0.871476081628246	0.643623861834237	13852	2931
0.0324	0.006084	0.159262	0.24685	0.5	2	2	102.66	0.00636136259441008	1.62808919993834	1.17273767636707	13174	2058
0.0368	-0.003472	0.019717	0.193701	0.4744444444	9	2	50.13	0.0090029444082064	1.31521547401798	1.0887215923	16288	4418
0.0152	0.292938	1.399468	1.063294	0.6358333333	12	2	890.3	0.00602389334414738	1.55300491901074	1.1139689002	83941	2766
0.0273	0.110358	0.763824	0.110386	0	0	2	859.78	0.00718042514453826	0.996987121606381	0.4558847279	82791	1677
0.0254	-0.08531	1.093253	0.69101	0.2882758621	29	2	680.29	0.00769642538438852	1.51547502941109	0.9989503061	54670	3868
0.0302	0.062702	0.810598	0.821841	0.5985714286	21	0	812.48	0.00470804	1.4797948342	2.397857033	55849	4880
0.0148	0.017458	0.212753	0.044412	0.4157142857	7	2	8.07	0.00587145726364325	0.666350534375509	0.539791877	10380	7889
0.0295	0.007906	0.018109	0.052858	0.6666666667	3	2	11.82	0.00692159309078045	0.791384481061388	0.5330375929	8608	3536
0.0237	0.069348	0.504483	4.857925	0.6155555556	9	0	0	0.00270847	1.07570845	0.8761395696	12233	2985
0.0124	0.377717	1.582135	24.604334	0.7992307692	26	0	16.3	0.0010677	0.8378228677	0.891388518	14904	6631
0.0152	-0.017443	0.255017	3.036091	0.2857142857	7	0	29.08	0.01162649	1.04488042391108	1.05945262258116	13826	5524
0.0221	0.289345	1.293253	1.336678	0.484	10	0	772.94	0.00666738	1.54343968018416	1.37847303514592	138588	1286
0.0119	-0.050332	0.358142	0.996762	0.3466666667	15	2	32.54	0.00512345770195652	1.08116873642048	0.918008910766189	23473	1859
0.0291	0	0	0.577055	0.4685714286	7	2	67.96	0.0117986878654937	2.04209043345599	1.92523212499989	25897	613
0.0277	-0.022087	0.400844	2.131646	0.3707142857	14	0	36.89	0.00956569	1.3567764781	1.2215651193	19127	773
0.0179	0	0	0.436506	0.4285714286	14	2	570.38	0.0067753254514257	1.08754509396485	1.04414930931536	67313	1138
0.0274	0.030601	0.656695	17.704492	0.3933333333	3	0	0	0.00414754	0.713679946538302	0.5729885656	7702	5108
0.0059	0.025319	0.096577	1.818466	1	2	2	28.68	0.00577340359433844	0.637725007432802	0.3125710771	56981	17201
0.0276	0.01553	0.131038	1.171468	0.5635	20	2	312.06	0.00800200618761902	1.13820860407816	1.4555284124	61679	9253
0.0212	0.025742	1.175568	0.249915	0.335	4	2	755.09	0.00651411647316739	1.22487350436653	1.10518792334221	88150	1819
0.0191	0.224962	1.989703	2.996185	0.58125	8	2	972.18	0.00513400499937873	0.727468370051198	0.4716075188	87808	5010
0.0109	-0.06261	0.298902	4.16304158750766	0	0	2	38.68	0.00942755162227678	0.748162382227527	0.3155024375	15277	4151
0.0203	0.006707	0.479622	4.900839	0.06	3	2	85.4	0.00739025408217434	0.76977571333166	0.6338797828	20381	3946
0.01	0.458702	1.045199	0.363939	0.7166666667	3	2	442.18	0.00655510821556273	1.35038995782887	1.3469915976	139456	266
0.0156	0	0	2.68319445354748	0.1666666667	6	2	12.16	0.0102984051221571	1.46633960486311	1.75363996776502	7540	948
0.0068	1.224887	2.247798	5.43443	0.6594736842	19	2	54.64	0.00440985655725237	1.0985566758711	1.0986460282	28832	1823
0.0256	0.000602	0.859592	6.574008	0.4525	8	2	15.61	0.00912338691612932	1.1146785260541	1.2274491505	4182	1524
0.0184	0.067765	0.987405	4.59485	0.4214285714	28	2	12.53	0.00562988883972376	0.722272824759572	0.3475032981	11476	6864
0.0056	0.532542	1.420098	5.638313	0.6126315789	19	2	20.53	0.00725681914842181	1.22589709050833	2.3524512599	38037	3925
0.026	0.014408	1.439778	0.698997	0.88625	8	2	709.16	0.00768529927191019	0.882450591358447	0.5210336585	71079	2706
0.0108	0.180292	1.634573	16.157971	0.5509090909	11	0	71.24	0.01056441	0.4432764682	0.3001045331	40232	12740
0.0185	0.057821	1.037091	2.867807	0.1166666667	3	0	624.36	0.00784148	1.10832785510357	1.0617814273543	53626	1577
0.0113	-0.018201	0.336562	0.438805	0.74	2	2	824.08	0.00660964287992115	1.59516238059874	2.1231191586	113056	2612
0.0023	0	0	0.159069	0	0	2	284.39	0.00413445600679414	1.01636643157713	0.660600552199941	60920	1537
1e-04	0	0	2.11116740970967	0	0	2	0	0.00617472438176228	0.702588536190211	0.749073308512716	71023	3579
4e-04	-0.033685	0.107728	0.001488	0	0	2	44.64	0.00511700390405339	1.31088307661711	1.4095841883	123620	18442
0.0021	0.311361	1.097676	3.656533	0.7115384615	26	2	27.59	0.00462235752934779	0.726845832281993	0.3002779061	81299	7247
0.01	0.223939	0.992193	15.211405	0.4917857143	28	2	25.12	0.00744571215108494	0.782929498180771	0.72443599836131	7637	3836
0.0229	0.046902	1.409054	9.892161	0.9275	4	2	12.47	0.00737841851468645	0.880973479988748	0.8223932697	7386	2474
0.0205	0.232877	1.195464	6.18119	0.7886666667	15	2	8.64	0.00727186234952689	1.49427612023565	1.6083047515	14104	2948
0.0287	0.211722	1.269611	1.318778	0.6661111111	18	2	890.99	0.00500412685040848	0.89519857934037	0.5454128022	62738	3596
0.0179	1.120413	2.14269	6.257119	0.6064583333	48	2	390.77	0.00459118887305419	0.917249594060634	0.857120220005317	55383	4580
0.0222	-0.010951	0.04778	0.19951	0.8	5	2	169.91	0.00515307170983012	1.63930063824336	1.3895325707111	35928	1393
0.0224	-0.111053	1.123671	0.157554	0.6025	12	2	106.71	0.00722170287963845	0.846266321926368	0.832149498408762	10517	5075
0.028	0.119777	0.574288	1.906316	0.6225	12	2	971.1	0.0047921466758239	0.638569317566295	0.5293270262	81140	9855
0.0287	0	0	0.076116	0.5186666667	15	2	739.72	0.0074055270571904	1.61575602475882	1.1376037013	66044	1213
0.0329	-0.156929	1.210953	0.027571	0.5902521008	119	2	65.73	0.00871320556700738	2.25902027778229	0.8949356643	6710	4323
0.0261	0.304604	0.937921	4.131762	0.3416666667	6	2	6.34	0.00859560442956627	1.445321079018	2.4119040446	4751	3533
0.0176	0.203743	0.847785	6.169373	0.645	8	0	14.35	0.00910703	0.5366120605	0.5730482125	15395	2947
0.0164	0.084855	0.648612	3.153701	1	4	0	108.61	0.00689279	0.944725532	0.8257790948	34489	3736
0.0359	0	0	0.320107	0.1666666667	6	2	686.99	0.0047275483696123	0.794751697855864	0.63647961439512	60925	4013
0.0302	0.877583	1.243333	2.726861	0.3271428571	7	2	140.65	0.00654544462451386	1.7314081842774	1.4898180974558	38129	224
0.0251	1.117126	1.351471	13.408844	0.202	5	2	7.89	0.00658019432314862	1.34640042460042	1.14651764397832	2951	101
0.0145	0.793505	1.151813	14.753928	0.285	6	2	18.91	0.00774206301410464	1.80134271331238	1.62764187772372	3182	224
0.0272	1.095114	1.328725	5.036703	0.35	3	2	48.74	0.00642595444074229	1.81827612884182	1.70357380952271	9032	101
0.0364	0.65414	0.88767	3.260314	0.3109756098	41	2	0	0.00671454761294773	1.71126866574927	1.56113531820951	10011	1017
0.0269	0.064225	0.236849	1.679845	0.07923076923	13	2	674.23	0.00598178063187398	0.909407872036656	0.72861100861721	43279	3053
0.0231	0.052696	0.953512	3.892538	0.514	10	0	800.87	0.0044678	0.4771372091	0.3965493711	54801	4780
0.016	0.466627	1.235022	0.453354	0.298	5	0	54.7	0.00486181	1.71589859923853	1.6453440968	40561	1299
0.0134	0.011753	0.052817	0.492914	0	0	2	345.86	0.00643102558537814	1.35231610112989	0.937903906648203	33304	3403
0.0266	0	0	3.89638869235598	0.4716666667	6	2	10.86	0.00516353930404283	1.83220103740357	1.83824605541244	1803	450
0.0336	-0.166497	1.237019	0.016558	0.4958823529	34	2	137.14	0.00732725922018646	2.19322448857203	2.30751345876	16850	1087
0.0026	0.008464	0.085738	1.048838	0.2575	4	2	83.45	0.00575526877561027	1.35672744746712	1.1567128743914	57742	1811
0.0279	0.340216	1.193554	18.685208	0.5830434783	23	0	129.87	0.00099493	0.4177284193	0.3051948978	16360	8350
0.028	0.026757	0.173899	0.223689	0.4428571429	7	2	37.25	0.00773844623473502	0.953514441728083	0.981700872316842	7497	1609
0.0332	0.137397	1.012673	2.533078	0.7690909091	11	0	304.4	0.0055295	3.29748776	2.4286911006	36338	2299
0.0133	0.140782	0.760265	3.357096	1	1	0	156.17	0.00513413	1.0996040303	0.7990216611	36605	1974
0.0309	0.167191	0.703133	17.4086	0.8141666667	12	2	14.4	0.00691180782790456	0.812676596791883	0.3720053313	4721	2591
0.0306	-0.095606	1.259025	22.680737	0.7733333333	9	0	10.95	0.00604148	0.4140959348	0.6691009595	5129	3266
0.0333	0.256827	1.346755	17.125442	0.63	21	0	0	0.00272424	1.0890435752	1.9573779998	11890	4968
0.0191	0	0	0.196384	0.3333333333	9	2	47.56	0.00640086653553686	1.48116940732963	1.12303543565916	8076	2725
0.0163	0.050228	0.417645	12.65575	0.5388235294	17	0	0	0.001737	0.4054648688	0.2751939889	10931	9924
0.0214	-0.193076	1.116728	0.032414	0.5442857143	28	2	7.47	0.00751101943099746	0.836743861149941	0.469886107	2900	1905
0.0132	0.008821	0.161557	0.743904	0	0	2	32.36	0.00684747043206935	1.3495245926068	1.11106037294244	7710	2506
0.008	-0.004765	0.01253	0.778137	0.6666666667	6	2	78.95	0.00851469377025344	1.14063287958911	1.09304041134274	35691	18453
0.0118	-0.148998	0.261476	0.084209	0.4441666667	12	2	99.21	0.00742445682137258	1.16865433300056	0.929970405865017	9892	6165
0.0238	-0.159418	0.699213	0.005149	0.4519230769	26	2	907.84	0.00714958198787158	2.13471538297614	2.19628183811063	53802	1521
0.0244	-0.048561	0.150361	1.43001633737858	0.3214285714	7	2	885.65	0.00672688113410127	0.709409924935685	0.632092807670795	47061	3718
0.0035	0.035334	0.731316	6.38527226276651	0.5611428571	35	2	67.28	0.00508646210026829	0.801278508084952	0.3978343095	90040	6205
0.0139	-0.006185	0.034691	1.03295542527082	0	5	2	972.75	0.00566910062146646	1.11123394522968	0.89909594412491	137530	5302
0.0148	0	0	0.242091	0	0	2	339.13	0.00705711126085253	1.49249323381828	0.846890947930742	94043	2481
0.0393	0.146054	0.635094	1.584079	0.57	36	2	884.31	0.00898464804819691	1.49341104868868	1.4326775145	46950	3740
0.022	0	0	0.414147	0.3157894737	19	2	368	0.0133920974553282	1.61330767453386	1.84917576040683	38589	2051
0.0291	-0.029556	0.833568	0.822311	0.4580952381	21	2	337.47	0.00804142352665442	1.03006485576515	0.98287254822035	52893	5476
0.0448	-0.03968	0.426559	1.304891	0.6081818182	33	2	349.55	0.00987297826468137	1.10549261843076	1.06914804831027	33430	8431
0.0285	0.04445	0.425904	0.111585	0.3683333333	12	2	490.96	0.00801628384584939	0.92098520385071	0.913973747285006	61267	1359
0.0218	0	0	0.24739	0	0	2	398.61	0.00731605209120852	1.49193945454879	0.971583976325483	55645	2115
0.0149	0	0	0.31455	0.3333333333	21	2	120.02	0.0119649821358283	2.2615475368295	2.26510992888326	17862	830
0.0276	-0.042831	0.101012	1.377305	0.5809090909	22	2	208.32	0.00661652644315547	1.48489264520519	1.24360360142235	24838	1474
0.0258	0	0	0.167613	0	2	2	227.24	0.00718727902224322	0.642601729068347	0.677467705946393	26245	5164
0.0452	0.029797	0.629668	4.313093	0.5228125	32	2	17.97	0.00929074633524284	1.34951174507868	1.1994711565	12533	3037
0.0287	0.024424	0.347826	0.967966	0.5646153846	13	0	782.79	0.00696919	1.0925615525	0.4405427849	73407	5361
0.0312	0.043134	1.135349	1.816785	0.962	5	0	990.08	0.01133488	0.752154272338322	0.4887243182	66624	3765
0.0277	0.065566	0.803483	4.486768	0.649787234	47	2	28	0.00785171836561476	1.01351706735161	0.590784007	9107	2409
0.0166	-0.067105	0.65494	2.438091	0.4488888889	45	0	429.56	0.00638473	1.0223642634	1.2348518069	31183	4886
0.0273	-0.125002	1.385577	0.531266	0.3881578947	38	2	955.81	0.00509404930435013	1.4853558692907	0.5429987463	99340	2178
0.0305	0.240576	1.135218	6.461283	0.6052941176	17	0	214.21	0.00746239	0.6665354425	0.4150437619	45471	6455
0.0226	0.182083	0.953149	11.228595	0.6666666667	3	2	27.79	0.0076559141199681	1.49723012699516	1.839555869	4298	2363
0.0235	0.045164	0.703277	9.246618	0	0	2	18.53	0.00817910945242689	0.873674109281064	0.7558261868	5914	4003
0.0146	0.196501	0.86878	25.614141	0.04333333333	6	0	24.31	0.00843111	0.4681410406	0.5594769352	1980	1351
0.0162	0.416385	1.604774	45.892677	1	2	0	38.72	0.00339321	1.14898387789198	0.992567727143186	2772	896
0.0267	-0.00708	0.079478	2.90733717353146	0.375	8	2	21.74	0.00958490021337794	1.34148765951979	1.55352437059123	2886	735
0.0163	-1.020801	2.147787	0.262083	0.5421428571	70	2	23.64	0.00936386174310799	1.51240027979071	1.3410776875	7738	3142
0.0106	-0.161274	0.674667	0.42096	0.5367567568	37	2	23.48	0.00806630836316625	1.17458458895652	1.20914587920435	3688	1430
0.0246	0	0	1.148402	0	0	2	15.32	0.0103665141101517	0.69235527891674	0.722131521112498	13989	4563
0.0318	0	0	0.462457	0.38	6	2	46.39	0.00800320189916039	1.30636947625604	0.9527643025	28900	1766
0.0032	-0.017306	0.038773	1.27690663028164	0.0875	4	2	172.64	0.0061446078258912	0.839658757715911	0.734240894819022	67835	2158
0.0209	0.371898	1.753019	20.005561	0.72	3	0	16.6	0.00316139	1.4404865982	1.4828495091	6024	2164
0.0283	0	0	3.06758037630662	0.64	8	2	4.08	0.00791658171125197	0.929882470516144	1.0304877234225	7181	1058
0.0155	0	0	3.077647	0	0	2	29.26	0.00914694509582492	1.96693952111547	0.8003632347	12647	2359
0.0121	0.008443	0.104814	1.081497	0	3	2	304.29	0.0068135781889185	0.902607126953585	0.808552769761747	42161	2053
0.0123	0.771839	1.790129	10.401863	0.69	6	2	47.09	0.00597526519101333	1.1424056204937	0.9752430278	10791	2009
0.008	-0.000928	0.670476	2.768522	0	1	0	78.3	0.00524152	0.5821301446	0.4020386233	28601	2982
0.0033	0.45599	1.980821	1.386004	0.6145454545	11	0	168.28	0.00237772	2.8807922672	2.18295174159673	50585	1181
0.0262	0.242217	0.950493	17.57342	0.6973333333	15	0	27.85	0.00313403	0.5691598771	0.741254878	8751	3892
0.0331	-0.505784	1.265067	0.524448	0.4488095238	42	2	47.43	0.00966877916538734	1.15699199110419	1.29973803102899	8283	1586
0.0203	-0.017486	0.326846	1.242917	0.6547368421	19	2	33.53	0.00833905980145919	1.08173151188722	1.257310411053	6636	4663
0.028	0.045013	0.988239	9.138107	0.618	25	0	28.03	0.00199922	0.5957813562	1.1557110344	25788	4397
0.0185	0.002533	0.071063	1.215154	0.4166666667	12	2	3.41	0.00640089743532857	1.13848648898991	0.865212988738209	28389	4990
0.0399	0.778237	1.987026	7.420646	0.61	12	0	184.28	0.00757243	1.3480583017	1.1286569620014	25399	2846
0.0275	0.429263	1.468477	8.156797	0.5132352941	34	0	425.83	0.00158498	0.737387760911676	0.248821581	26209	5069
0.0241	0.071481	1.011273	16.108651	0.5686666667	15	0	14.76	0.00223746	0.6642224627	0.5000291487	9710	5545
0.0413	0.092845	0.843875	11.875032	0.7551428571	35	1	7.34	0.007119805	0.7291307016	0.3736084067	7866	2655
0.0299	0.511324	1.380368	10.876272	0.5980645161	31	2	24.58	0.00683258101689982	1.42710823733361	1.1863174675	4522	1499
0.0186	0.21097	0.961121	12.744819	0.5739393939	33	2	22.65	0.00788320437123989	1.12524356598981	1.3331518477	4246	2202
0.0318	-0.006864	0.685293	1.012135	0.4607692308	13	2	12.71	0.0076404923870832	2.20622595466425	1.4714902177	3873	1379
0.0378	0	0	0.487751	0.6285714286	35	2	34.42	0.00636427721338051	1.34014239973108	1.17223850629604	10613	1309
0.0355	-0.097741	1.083068	1.021263	0.47	59	1	568.8	0.00481556	2.0742629901	2.011559236	46442	2187
0.0243	0.637158	1.666445	15.537166	0.6125714286	35	2	90.47	0.00453662548030808	0.692469333045462	0.5206140013	52494	14995
0.0295	0	0	0.378467	0.2580645161	31	2	119.17	0.00822286317153444	0.959884639051793	0.798611871026372	20299	4596
0.0411	0.481153	1.426286	4.896073	0.8157142857	7	0	138.11	0.01105928	2.0329210273	1.7656384577	16223	959
0.0234	0.011999	0.088483	1.003281	0.1818181818	11	2	23.65	0.00546948759283328	1.87558374166316	1.36045522507294	3200	1140
0.0292	0.049256	0.438297	0.795765	0.7333333333	6	2	67.16	0.00959479359716487	1.36820072215402	1.4362546441	10461	6578
0.0238	0.446869	1.690505	13.715665	0.3825	4	0	19.77	0.00613612	1.7163936928	1.8196276928	8184	2823
0.0192	0.31255	1.103351	20.114468	0.615625	16	1	184.7	0.007071275	0.6239087624	0.5630574382	18171	6581
0.0291	-0.094382	0.429168	0.800196	0.2817391304	23	2	53.95	0.00539901832372064	0.834103005499728	0.6784857504	18363	4774
0.0138	0.033808	0.19721	3.690475	0.5	2	2	226.88	0.0064659564813903	1.8392275962024	1.83108727090847	22016	920
0.0138	0.135286	0.999886	5.770577	0.8033333333	6	0	65.22	0.00291162	1.2066162728	1.1072160762	22792	3705
0.0179	0.097316	1.17484	3.393142	0.6138461538	13	0	416.43	0.01044312	0.46058702	0.5133302061	34906	3548
0.0164	-0.401083	1.00726	1.440723	0.6360714286	56	2	496.6	0.00719760120294852	1.82369605801988	1.7730233278	46831	3886
0.0186	0.133424	0.475132	2.154389	0.6842857143	7	2	212.96	0.00856900077843863	1.35988721169236	1.05806932436105	19833	4756
0.0213	0.221791	1.319517	9.400245	0.2797222222	36	0	52.5	0.01440847	1.0589869642	0.5790127745	11017	3589
0.0228	0.436132	1.794578	23.835298	0.5625	16	2	13.28	0.0064249792502618	0.979853463297138	0.782959346	7975	3598
0.0193	0.124807	1.308568	24.188517	0.5022222222	18	0	0	0.00916068	0.5066920749	0.634517187551307	5530	4278
0.0095	0	0	2.107395	0.2727272727	11	2	133.86	0.00830295710629041	1.48733188731474	1.0202707272	21244	755
0.0093	0.070907	0.327438	3.008365	0.3633333333	9	0	66.62	0.02007415	0.7184786098	0.5827081769	24745	4861
0.0291	0.016886	1.089456	27.320382	0.4066666667	6	0	0	0.01214731	1.0630421274	0.9212877253	4607	3076
0.0197	0.473453	1.25427	42.274821	0.4711111111	9	0	16.12	0.00351447	0.518574807	0.2453175855	4059	2695
0.0092	0.422586	1.166512	46.548937	0.5388888889	9	2	18.14	0.00548866592892605	0.731640428788563	0.4174417872	3811	2870
0.0107	0.030488	0.586174	20.616385	0.5428571429	14	0	0	0.00692694	0.7024824303	0.3487721258	9954	9088
0.0187	0.056387	0.727584	18.525768	0.785	2	2	0	0.00947617434307205	1.76318959871313	1.6367311103	1921	1297
0.018	-0.314304	1.148649	3.324819	0.6067567568	37	2	4.83	0.00838935389593633	1.54400722721831	2.08048313090339	17970	1481
0.0288	-0.026547	0.35162	1.632926	0.6442553191	47	2	101.8	0.00847578004376055	0.908261508053032	0.887881417	28388	9854
0.0343	0.086212	0.529686	7.380998	0.5216666667	24	1	0	0.008499665	0.6717527163	0.3100075899	7357	2843
0.0301	0.071452	1.120021	8.422895	0.7245454545	11	0	0	0.01004239	0.4883691966	0.5240948567	13754	5465
0.0205	0.665341	2.285921	2.71369	0.502	5	2	101.79	0.00567442223492908	1.89796895645593	1.56651876674248	38371	317
0.0136	0.336504	1.174267	1.697605	0.8433333333	3	2	77.95	0.00533297395160708	1.76579325546029	1.5234534854	40133	809
0.0234	0.027022	0.354459	0.796962	0.604	5	0	822.23	0.00213134	1.69741990880044	2.5814189344	77180	3310
0.0214	-0.006629	0.517474	0.630721	0.72	11	2	608.21	0.00948757022388236	1.34818368417825	1.6294998046	78052	760
0.0283	0.117727	1.84449	4.331128	0.505	2	2	12.47	0.00698508432694685	1.72791284657803	1.59402366195226	13525	458
0.0262	0.223847	0.9412	4.652061	0.23	2	2	12.45	0.0073226284492401	1.92396421140345	1.7307275282	11160	1223
0.0168	0	0	1.437721	0	0	2	95.13	0.0120771995912419	1.66485772502245	0.994649591681488	30034	928
0.0165	0.214394	1.066337	9.148276	0.6415	40	2	56.42	0.00531975188407414	0.828612598215778	0.6514636477	31556	5941
0.0209	0.471426	1.772268	33.375892	0.7160869565	23	1	28.47	0.00414164	1.0427957333	0.2280962435	13452	6933
0.0192	0.019506	0.890714	8.213546	0.7427272727	11	0	34.89	0.00741949	0.7421474817	0.592331726	7242	3223
0.0307	0.194671	1.112536	20.270061	0.6567647059	68	0	25.87	0.00734242	0.7803938416	0.4375345054	8985	6820
0.0187	0.196772	1.757212	38.51765	0.7328571429	7	2	14.5	0.00585959664305933	0.675207485193152	0.3882037717	4391	4001
0.0247	0.280224	0.744671	12.482354	0.695	2	0	13.04	0.00388951	1.6440395375	0.3055400274	9577	2527
0.0241	0.369535	1.498319	15.000158	0.7027272727	33	0	61.64	0.00527784	2.174663808	1.1581498893	12666	4827
0.0308	-0.069717	0.935243	16.435431	0.6888888889	9	0	0	0.00874005	0.6769953616	1.1622081299	5196	3726
0.0331	0.15709	1.091966	14.791711	0.5966666667	15	1	36.09	0.00598119	0.6076072903	0.2661958669	9338	3004
0.0334	0	0	0.532307	0.3	20	2	40.76	0.0097987950979887	2.00557276437947	1.1780569709	4581	1129
0.0312	0.083536	1.023398	1.530354	0	0	0	211.45	0.0143982	1.7887246743	1.2615922229	30886	1420
0.033	0.399149	1.917438	17.598713	0.472244898	49	2	3	0.00678462699209408	1.04489494613356	1.04640048143173	6995	2812
0.0329	-0.241117	1.182791	1.587429	0.5627922078	154	2	16.4	0.00498850855941588	1.1200841965316	1.02621770621785	14549	4959
0.0407	0.072637	1.212173	3.151144	0.5232	25	2	44.61	0.00850656818260644	1.76491748944342	2.32472952787035	13722	1729
0.0231	0.037601	0.992942	7.575097	0.5882222222	45	0	13.06	0.01073462	1.6140015457	1.1149647843	6698	2091
0.0331	-0.176441	1.163092	7.584662	0.5786792453	53	2	12.75	0.00651761975388578	1.58419272540028	1.49965971343021	7465	4481
0.031	0.017344	0.178482	0.577993	0.6236363636	11	0	237.16	0.00616471	1.98535717717109	2.08415236625241	49985	482
0.0215	-0.050894	0.378928	0.234232	0.4555555556	9	2	110.96	0.00972427907393688	1.3762796699708	1.18310935251265	29633	1847
0.0225	0.060419	0.066006	0.0404	0	0	2	81.98	0.0101899598607979	1.21946482232515	0.845002561444682	16015	1734
0.0028	0	0	0.368744	0	0	2	9.86	0.00688203411508859	1.74503672569832	1.8208027922349	19740	508
0.0106	0	0	0.083427	0	0	2	225.86	0.00304362260928214	0.752271077149222	0.54183651440943	108047	507
0.0373	0.17771	0.372037	0.227699	0.4628571429	28	2	221.79	0.00691973390000297	0.955228902430093	0.845939791492623	36724	2652
0.028	-0.001284	0.004816	0.015509	0.235	2	2	215.03	0.00786167530594186	1.5977174693988	1.28094933916887	35270	1339
0.0212	0.007035	0.028918	0.233136	0	2	2	511.45	0.00458911979412096	1.58758064896085	0.9101519335	43273	1641
